Date;MLPSH.PA;MLTRA.PA;TNG.PA;ALTRA.PA;TRI.PA;ALTRI.PA;MLTRO.PA;MLTRC.PA;ALTRO.PA;ALTTI.PA;ALTXC.PA;ALU10.PA;UBI.PA;ALUCR.PA;MLUMG.PA;ALUMS.PA;MLUTP.PA;MLUMH.PA;UNBL.PA;UFF.PA;FPG.PA;ALUNT.PA;ALUPG.PA;ALUVI.PA;ALVAL.PA;FR.PA;VK.PA;VLA.PA;VLAP.PA;MLVAL.PA;ALVEL.PA;ALVU.PA;VIE.PA;VRLA.PA;ALVER.PA;VERBS.PA;VMX.PA;VRNL.PA;MLVER.PA;VETO.PA;ALVIA.PA;VCT.PA;VDLO.PA;VIL.PA;RIN.PA;DG.PA;VIRP.PA;ALVIV.PA;MLVIS.PA;SDT.PA;VMGBW.PA;VMGBX.PA;VMGBS.PA;VMGBU.PA;VMGBV.PA;ALVMG.PA;VMGBT.PA;VIV.PA;ALVGO.PA;VLTSA.PA;VTX.PA;ALVDM.PA;ALLIX.PA;WAVE.PA;ALWEC.PA;MLWEA.PA;ALWEB.PA;ALWED.PA;MF.PA;MLWEY.PA;MLWRC.PA;ALWIT.PA;WLN.PA;XFAB.PA;XIL.PA;XPO.PA;MAGIS.PA;MLZAM.PA;CV.PA
2019-07-22;0.19;3180.0;2.34;1.0;92.26;3.02;4.84;8.03;13.7;2.06;6.7;1.5;78.24;16.6;7.4;7.6;;44.2;525.0;17.48;0.508;2.16;5.5;3.32;3.548;25.93;2.4;3.04;0.0755;14.3;8.0;3.95;22.84;;0.27;;1.696;1.5;11.6;61.0;19.25;43.9;1.7;4.98;48.02;92.12;174.6;22.0;1.52;2.2;;;;;;0.031;;24.91;8.66;10.7;1.015;105.0;11.2;25.49;11.6;4.1;5.15;28.4;120.9;2.54;2.46;4.2;64.15;4.14;39.1;286.0;1.135;0.3989;
2019-07-23;0.19;3180.0;2.34;1.0;90.69;3.0;4.84;8.03;13.7;3.22;6.84;1.515;75.92;16.6;7.4;7.4;;44.2;525.0;17.48;0.508;2.16;5.65;3.4;3.548;27.0;2.549;3.075;0.075;14.3;7.92;4.02;22.99;;0.266;;1.694;1.5;11.6;60.2;19.25;43.65;1.71;4.98;48.55;92.34;173.8;21.75;1.52;2.2;;;;;;0.0307;;24.9;8.84;10.7;1.165;106.5;10.8;26.56;11.7;4.1;5.0;26.8;120.5;2.54;2.46;4.22;64.6;4.515;39.2;286.0;1.265;0.3989;
2019-07-24;0.19;3180.0;2.345;1.0;93.63;3.0;4.84;8.03;13.7;3.22;6.84;1.515;74.64;16.6;7.4;7.1;;44.2;525.0;17.29;0.5;2.16;5.65;3.38;3.7165;28.5;2.688;3.085;0.075;14.3;7.9;4.1;22.78;;0.268;;1.73;1.5;11.6;61.8;19.25;43.7;1.71;4.99;48.16;92.3;176.4;21.8;1.52;2.2;;;;;;0.0312;;24.64;8.98;10.75;1.2;106.5;10.92;27.05;12.5;4.1;5.0;26.7;122.8;2.54;2.46;4.48;65.6;4.68;38.85;286.0;1.28;0.3989;
2019-07-25;0.19;3180.0;2.33;1.0;95.2;3.0;4.84;8.03;13.7;3.22;6.7;1.585;76.24;16.3;7.4;6.86;;44.2;525.0;17.24;0.5;2.16;5.75;3.44;3.6273;30.0;2.9;3.065;0.075;14.3;7.86;4.11;22.58;;0.266;;1.728;1.5;11.6;62.0;19.25;43.25;1.71;4.99;48.55;92.28;176.4;21.9;1.52;2.2;;;;;;0.0307;;24.88;9.3;10.7;1.2;108.5;11.6;26.17;12.7;4.1;4.98;26.3;123.9;2.56;2.46;4.6;65.25;4.68;38.5;286.0;1.23;0.3989;
2019-07-26;0.19;3180.0;2.33;1.0;92.85;3.0;4.84;8.03;13.7;3.22;6.7;1.515;76.3;16.4;7.4;6.92;;44.2;525.0;17.24;0.5;2.16;5.85;3.46;3.6273;28.4;3.004;3.13;0.075;14.3;8.0;4.1;22.81;;0.263;;1.75;1.5;11.6;60.0;19.25;42.95;1.75;4.96;48.84;90.02;174.0;21.8;1.52;2.2;;;;;;0.0304;;25.41;9.48;10.85;1.145;107.0;12.16;24.32;12.45;4.1;5.0;24.3;125.0;2.56;2.46;4.4;64.55;4.55;38.45;286.0;1.28;0.408;
2019-07-29;0.19;3180.0;2.365;1.0;92.55;3.0;4.84;8.03;13.7;3.22;6.7;1.5;75.6;16.6;7.4;7.0;;44.2;525.0;17.87;0.495;2.16;6.1;3.48;3.6273;28.64;3.12;3.11;0.075;14.3;7.78;4.1;23.03;;0.25;;1.92;1.5;11.6;58.6;19.25;43.25;1.76;4.98;49.33;90.83;175.2;21.7;1.52;2.22;;;;;;0.03;;25.97;9.5;10.85;1.09;106.5;12.7;24.23;12.4;4.1;4.98;24.2;126.1;3.06;2.46;4.5;64.25;4.64;37.5;288.0;1.405;0.408;
2019-07-30;0.19;3180.0;2.35;1.0;91.62;3.0;4.84;8.03;13.7;3.22;6.7;1.515;75.32;16.6;7.4;7.02;;44.2;525.0;17.58;0.5;2.22;5.8;3.54;3.6273;29.09;3.087;3.1;0.073;14.3;7.9;4.09;23.15;;0.253;;1.87;1.5;11.6;60.8;19.25;42.9;1.75;4.95;48.75;91.51;172.0;21.35;1.52;2.22;;;;;;0.0303;;25.48;9.8;10.75;1.065;110.0;12.32;24.18;12.2;4.1;4.92;23.5;126.1;2.8;2.46;4.29;66.0;4.5;38.1;284.0;1.05;0.408;
2019-07-31;0.19;3180.0;2.34;1.0;88.73;3.08;4.84;8.03;13.7;3.22;6.7;1.5;74.54;16.5;7.4;7.0;;44.2;525.0;17.87;0.49;2.24;5.65;3.54;3.6273;28.55;3.044;3.06;0.078;14.3;7.8;3.88;22.59;;0.259;;2.0;1.5;11.6;59.0;19.25;42.1;1.75;4.95;48.55;90.02;169.0;20.75;1.52;2.22;;;;;;0.033;;25.13;10.0;10.65;1.095;109.5;12.06;24.7;12.4;4.1;4.86;24.0;125.5;3.08;2.46;4.26;65.65;4.28;37.5;284.0;1.11;0.408;
2019-08-01;0.19;3180.0;2.35;1.0;89.32;3.16;4.84;8.03;13.7;3.22;6.7;1.495;74.5;16.5;7.4;6.9;;44.2;525.0;17.77;0.497;2.26;5.65;3.52;3.5976;28.18;3.095;3.12;0.0785;14.3;7.98;3.71;22.89;;0.245;;2.07;1.5;11.6;60.0;19.25;41.05;1.75;4.95;48.16;92.1;167.4;20.65;1.52;2.22;;;;;;0.0304;;25.19;10.2;10.55;1.4;108.5;12.0;24.35;12.45;4.1;4.9;24.7;123.7;3.2;2.46;4.44;64.45;4.5;37.0;298.0;1.155;0.3717;
2019-08-02;0.19;3180.0;2.28;1.0;88.1;3.16;4.84;8.03;13.7;3.22;6.7;1.52;73.8;16.4;7.4;6.96;;52.0;525.0;17.82;0.499;2.3;5.65;3.54;3.4886;27.18;3.021;3.06;0.071;14.3;7.8;3.59;22.06;;0.251;;2.1;1.5;11.6;60.2;19.25;40.25;1.73;5.0;48.5;91.85;164.0;20.65;1.52;2.22;;;;;;0.0291;;24.82;9.9;10.55;2.55;108.0;11.84;24.84;12.45;4.1;4.9;25.1;125.0;3.2;2.46;4.43;64.2;4.31;37.0;294.0;1.09;0.3717;
2019-08-05;0.19;3180.0;2.04;1.0;85.16;3.16;4.84;8.03;13.7;3.22;6.45;1.49;72.58;16.4;7.4;6.92;;52.0;525.0;17.53;0.497;2.38;5.6;3.52;3.5084;25.72;2.88;3.015;0.0775;14.3;7.9;3.61;22.11;;0.232;;1.94;1.5;11.6;60.0;19.25;39.55;1.7;4.85;47.68;89.92;165.0;20.55;1.52;2.22;;;;;;0.0293;;24.01;9.9;10.6;2.02;107.5;11.92;24.89;12.15;4.1;4.9;25.9;121.6;3.2;2.46;4.31;62.6;4.16;35.95;294.0;1.12;0.3762;
2019-08-06;0.19;3180.0;1.848;1.0;82.27;3.0;4.84;8.03;13.7;3.22;6.5;1.47;70.86;16.3;7.4;7.0;;52.0;525.0;17.38;0.497;2.4;5.55;3.48;3.4688;25.45;2.745;2.98;0.074;14.3;7.64;3.61;21.55;;0.221;;1.834;1.5;11.6;60.0;19.25;39.1;1.69;4.83;48.02;88.87;160.2;19.9;1.52;2.24;;;;;;0.0289;;26.0;9.82;10.1;2.2;105.5;11.46;24.65;11.8;4.1;4.84;26.2;119.8;3.2;2.46;4.2;60.3;4.02;34.3;300.0;1.075;0.408;
2019-08-07;0.19;3180.0;1.87;1.0;85.01;3.0;4.84;8.03;13.7;2.6;6.45;1.45;70.76;16.3;7.4;7.0;;52.0;525.0;17.24;0.495;2.42;5.45;3.5;3.4787;25.97;2.726;2.955;0.074;14.3;7.72;3.52;21.73;;0.221;;1.82;1.5;11.6;60.2;19.25;38.9;1.69;4.81;49.43;89.8;167.8;19.82;1.52;2.24;;;;;;0.0279;;25.12;9.82;10.15;2.05;105.5;11.64;25.19;11.7;4.1;4.82;26.7;120.4;3.2;2.46;4.13;61.5;4.27;34.55;300.0;1.145;0.3717;
2019-08-08;0.19;3180.0;1.808;1.0;85.01;3.36;4.84;8.03;13.7;2.6;6.5;1.47;71.56;16.4;7.4;7.0;;52.0;525.0;17.72;0.478;2.42;5.45;3.44;3.5084;26.8;2.698;2.985;0.074;14.3;7.7;3.61;21.9;;0.229;;1.96;1.5;11.6;60.2;19.25;39.25;1.69;4.76;49.14;91.85;174.6;20.15;1.52;2.24;;;;;;0.0278;;25.34;9.72;10.3;2.59;106.0;11.8;25.19;11.7;4.1;4.68;26.7;122.0;2.6;2.46;4.28;63.1;4.1;34.7;298.0;1.19;0.408;
2019-08-09;0.19;3180.0;1.838;1.0;85.21;3.34;4.84;8.03;13.7;3.3;6.5;1.45;72.28;16.2;7.4;6.98;;52.0;525.0;17.38;0.479;2.44;5.45;3.42;3.5183;26.75;2.667;3.0;0.074;14.3;7.72;3.55;22.02;;0.23;;1.988;1.7;11.6;61.2;19.25;39.25;1.64;4.85;49.14;92.52;173.4;20.35;1.52;2.24;;;;;;0.027;;25.18;9.72;10.35;2.41;105.0;11.82;25.24;11.7;4.1;4.3;26.9;121.4;2.84;2.46;4.16;63.25;4.3;34.9;304.0;1.14;0.408;
2019-08-12;0.19;3180.0;1.786;1.0;83.64;3.48;4.84;8.03;13.7;3.3;6.5;1.38;73.0;16.1;7.4;7.0;;52.0;525.0;17.38;0.489;2.36;5.45;3.44;3.5381;26.37;2.605;3.1;0.074;14.3;7.7;3.55;22.04;;0.226;;1.89;1.7;11.6;62.0;19.25;39.25;1.64;4.81;48.84;93.27;174.0;20.3;1.52;2.3;;;;;;0.026;;25.03;9.74;10.35;2.27;104.0;11.3;24.94;11.7;4.1;4.3;26.4;122.8;3.1;2.46;4.04;60.75;4.055;34.2;290.0;1.11;0.408;
2019-08-13;0.19;3180.0;1.788;1.0;82.86;3.48;4.84;8.03;13.0;3.3;6.9;1.435;72.54;16.2;7.4;7.0;;52.0;525.0;17.43;0.489;2.38;5.6;3.52;3.4688;25.8;2.482;3.09;0.074;14.3;7.68;3.55;21.8;;0.224;;1.89;1.7;11.6;62.0;19.25;38.85;1.67;4.83;49.43;92.8;172.4;21.0;0.92;2.3;;;;;;0.0244;;25.06;9.74;10.15;2.22;107.5;11.3;25.68;11.7;4.1;3.92;26.6;121.6;3.1;2.46;4.26;61.45;3.95;34.2;296.0;1.15;0.408;
2019-08-14;0.19;3180.0;1.79;1.1;84.67;3.5;4.84;8.03;13.0;3.2;6.55;1.39;72.64;16.2;7.4;7.0;;52.0;525.0;17.43;0.494;2.4;5.7;3.42;3.4688;26.6;2.619;3.09;0.074;14.3;7.56;3.54;22.05;;0.231;;1.876;1.7;11.6;62.0;19.25;39.05;1.67;4.78;48.65;93.93;166.6;20.8;0.92;2.3;;;;;;0.0239;;25.35;9.84;10.3;2.15;106.5;11.56;25.19;11.7;4.1;3.78;26.6;123.2;3.1;2.46;4.06;61.8;3.95;33.65;300.0;1.115;0.3989;
2019-08-15;0.19;3180.0;1.75;1.09;83.01;3.88;4.84;8.03;13.0;3.2;6.85;1.415;71.12;16.2;7.4;6.9;;52.0;525.0;17.58;0.483;2.42;5.85;3.42;3.4588;25.24;2.433;3.0;0.074;14.3;7.5;3.55;21.7;;0.226;;1.838;1.7;11.6;62.4;19.25;39.0;1.67;4.79;48.16;92.66;164.4;20.7;1.22;2.3;;;;;;0.0221;;25.17;9.84;10.2;2.02;108.0;11.22;25.24;11.5;4.1;3.78;26.2;117.9;3.1;2.46;4.13;60.6;3.65;33.2;286.0;1.105;0.3989;
2019-08-16;0.19;3180.0;1.702;1.09;79.33;3.86;4.84;8.03;13.0;3.2;6.75;1.38;70.34;16.2;7.4;6.9;;52.0;545.0;17.72;0.484;2.44;5.95;3.42;3.4192;24.33;2.356;2.955;0.074;14.3;7.56;3.56;21.83;;0.221;;1.894;1.7;11.6;62.0;19.25;39.3;1.67;4.75;47.19;93.18;161.2;20.5;1.22;2.3;;;;;;0.0228;;25.08;9.84;10.15;2.18;109.0;11.08;25.04;11.7;4.1;3.88;26.1;118.4;3.1;2.46;4.04;60.75;3.7;32.15;320.0;1.105;0.3989;
2019-08-19;0.19;3400.0;1.71;1.09;82.76;3.66;4.84;8.03;9.5;3.2;6.8;1.35;72.12;16.1;7.4;6.94;;52.0;545.0;17.87;0.484;2.46;6.15;3.44;3.3498;24.19;2.38;2.98;0.074;14.3;7.56;3.61;22.12;;0.221;;1.89;1.7;11.6;62.8;19.25;39.9;1.64;4.79;47.29;95.02;163.2;20.4;1.47;2.5;;;;;;0.0215;;25.55;9.84;10.2;2.65;109.5;11.42;25.53;11.4;4.1;3.86;26.1;122.4;3.1;2.46;4.04;62.25;3.62;32.8;302.0;1.12;0.3989;
2019-08-20;0.19;3400.0;1.672;1.09;84.52;3.5;4.84;8.03;9.5;3.2;6.9;1.395;73.1;16.2;7.4;6.66;;52.0;575.0;18.69;0.481;2.48;5.9;3.46;3.2805;24.4;2.467;3.11;0.074;14.3;7.5;3.61;21.94;;0.225;;1.812;1.7;11.6;61.8;19.25;40.0;1.64;4.76;47.63;96.45;167.0;20.5;1.47;2.5;;;;;;0.0208;;25.71;9.9;10.2;2.8;105.0;11.4;25.78;11.35;4.1;3.84;24.3;123.4;2.08;2.46;4.02;63.2;3.785;34.2;298.0;1.13;0.3672;
2019-08-21;0.19;3400.0;1.7;1.09;83.25;3.5;4.84;8.03;9.5;3.2;6.9;1.41;72.2;16.2;7.4;6.76;;52.0;575.0;18.06;0.472;2.5;5.7;3.48;3.3696;24.04;2.408;3.06;0.0705;14.3;7.4;3.52;21.77;;0.228;;1.836;1.7;11.6;61.6;19.25;39.9;1.66;4.77;47.77;96.45;174.8;21.0;1.47;2.5;;;;;;0.0194;;25.6;9.88;10.1;2.65;106.5;11.16;25.63;11.35;4.1;3.82;24.9;122.2;2.5;2.46;4.02;63.0;3.52;34.3;308.0;1.135;0.3717;
2019-08-22;0.19;3400.0;1.69;1.09;85.99;3.5;4.84;8.03;9.5;3.08;7.2;1.41;73.48;16.2;7.4;6.76;;52.0;575.0;17.72;0.484;2.52;5.5;3.48;3.4588;24.36;2.52;3.05;0.074;14.3;7.34;3.61;21.72;;0.234;;1.872;1.7;11.6;62.2;19.25;39.6;1.66;4.79;48.07;97.28;174.8;20.95;1.61;2.5;;;;;;0.02;;25.66;9.86;10.0;2.65;105.5;11.36;25.68;11.65;4.1;3.78;24.9;124.8;2.3;2.46;4.26;63.9;3.55;34.0;298.0;1.145;0.3898;
2019-08-23;0.19;3400.0;1.7;1.09;86.78;3.5;4.84;8.03;9.0;3.08;7.5;1.38;72.54;15.9;7.4;6.78;;52.0;575.0;17.67;0.484;2.54;5.5;3.48;3.2705;24.69;2.54;3.07;0.07;14.3;7.34;3.54;21.69;;0.23;;1.854;1.7;11.6;62.0;19.25;39.95;1.68;4.79;48.41;96.65;172.8;21.7;1.61;2.5;;;;;;0.0205;;25.66;9.96;9.98;2.66;106.0;11.32;25.73;11.85;4.1;3.78;24.9;125.0;2.5;2.46;4.22;62.5;3.53;34.4;292.0;1.21;0.3989;
2019-08-26;0.19;3400.0;1.698;1.09;84.13;3.36;4.84;8.03;9.0;3.08;7.0;1.375;71.28;15.9;7.4;6.68;;52.0;575.0;18.3;0.484;2.56;5.5;3.48;3.2309;23.53;2.371;3.01;0.0785;14.3;7.26;3.55;21.51;;0.227;;1.83;1.7;11.6;61.4;19.25;39.7;1.68;4.79;48.36;94.51;169.2;21.45;1.61;2.24;;;;;;0.0206;;25.48;9.94;10.0;2.45;107.0;11.12;25.82;11.85;4.1;3.72;24.9;122.8;2.5;2.46;4.08;61.2;3.4;34.95;294.0;1.16;0.3989;
2019-08-27;0.19;3400.0;1.686;1.09;83.98;3.34;4.84;8.03;9.0;3.08;8.4;1.385;71.86;15.9;7.4;6.7;;52.0;575.0;18.49;0.478;2.58;5.7;3.46;3.1219;23.7;2.44;3.025;0.097;14.3;7.2;3.61;21.38;;0.23;;1.84;1.7;11.6;61.6;19.25;39.6;1.68;4.79;47.53;95.89;166.6;21.3;1.61;2.24;;;;;;0.0224;;25.33;10.05;10.05;2.71;107.0;11.04;26.36;11.85;4.1;3.68;24.5;124.3;2.5;2.46;4.06;61.9;3.5;34.15;292.0;1.16;0.3989;
2019-08-28;0.19;3400.0;1.666;1.09;84.96;3.7;4.84;8.03;9.0;3.08;7.6;1.425;72.2;16.1;6.85;6.58;;52.0;575.0;18.35;0.53;2.6;5.8;3.42;3.1219;23.94;2.384;3.09;0.24;14.3;7.24;3.48;21.5;;0.219;;1.92;1.7;11.6;61.2;20.0;39.5;1.68;4.76;47.19;96.55;165.0;21.35;1.61;2.24;;;;;;0.022;;25.1;10.05;10.1;2.61;107.0;11.34;26.22;11.6;4.1;3.68;24.5;124.1;2.5;2.46;3.98;61.6;3.62;33.4;292.0;1.16;0.3989;
2019-08-29;0.19;3400.0;1.814;1.09;83.3;3.7;4.84;8.03;9.25;3.08;8.2;1.4;71.3;16.1;6.85;6.52;;52.0;575.0;18.54;0.5;2.62;6.0;3.42;3.0723;23.8;2.434;3.13;0.171;14.3;7.38;3.33;21.56;;0.223;;2.02;1.7;11.6;59.0;20.0;38.85;1.66;4.76;46.9;96.25;164.8;21.4;1.61;2.24;;;;;;0.021;;25.05;10.0;10.0;2.72;105.0;11.18;26.27;11.8;4.1;3.6;24.0;123.6;2.5;2.46;4.2;60.85;3.5;33.4;302.0;1.13;0.3989;
2019-08-30;0.19;3400.0;1.758;1.1;84.52;3.78;4.84;8.03;9.25;3.08;8.2;1.4;72.52;16.1;6.85;6.52;;52.0;575.0;18.54;0.5;2.62;5.9;3.42;3.1219;24.3;2.49;3.075;0.184;14.3;7.5;3.35;21.6;;0.219;;2.0;1.7;11.6;59.6;20.0;39.6;1.66;4.67;47.68;97.9;163.2;21.35;1.61;2.24;;;;;;0.0213;;25.57;9.98;10.1;2.65;106.5;11.08;25.97;11.8;3.0;3.82;24.0;125.6;2.5;2.46;4.13;61.5;3.65;33.2;294.0;1.13;0.3808;
2019-09-02;;3400.0;1.758;1.09;85.7;3.62;4.84;8.03;9.25;3.08;8.0;1.36;73.1;16.1;6.85;6.6;;52.0;575.0;18.15;0.49;2.62;5.9;3.38;3.112;24.79;2.56;3.165;0.147;;7.54;3.36;21.78;;0.218;;2.03;1.7;11.2;60.8;;39.5;1.7;4.74;47.68;98.47;170.0;21.45;1.61;2.24;;;;;;0.021;;25.34;10.0;9.86;2.7;113.5;11.0;26.51;12.3;2.96;3.82;24.1;126.6;2.5;2.46;4.0;62.9;3.75;33.6;298.0;1.205;0.3944;
2019-09-03;0.19;3400.0;1.75;1.09;84.82;3.78;4.84;8.22;9.25;3.08;7.5;1.37;72.66;16.1;6.85;6.58;;52.0;575.0;18.25;0.518;2.64;5.65;3.44;3.1913;24.51;2.597;3.18;0.136;14.3;7.54;3.43;21.88;;0.224;;2.09;1.7;11.2;59.6;20.0;39.05;1.7;4.85;48.16;98.83;169.4;21.5;1.61;2.24;;;;;;0.0215;;25.29;9.98;10.05;2.59;113.5;10.66;26.12;12.25;2.42;3.84;23.5;127.1;2.5;2.46;3.99;62.25;3.8;34.5;314.0;1.24;0.3944;
2019-09-04;0.19;3400.0;1.72;1.09;85.01;3.74;4.84;9.84;9.25;3.08;7.05;1.395;72.5;16.1;6.6;6.54;;52.0;570.0;18.3;0.508;2.66;5.5;3.4;2.9732;25.25;2.568;3.11;0.154;14.3;7.54;3.43;22.33;;0.233;;2.15;1.7;11.2;59.2;20.0;38.85;1.7;4.67;47.48;99.23;170.0;21.7;1.61;2.26;;;;;;0.0214;;25.3;9.96;9.98;2.82;111.5;10.54;26.27;12.25;2.18;3.94;23.2;127.2;2.5;2.46;3.96;61.8;3.84;34.2;314.0;1.24;0.3944;
2019-09-05;0.19;3400.0;1.75;1.09;86.68;3.8;4.84;9.84;9.25;3.08;7.1;1.395;72.8;16.1;7.25;6.52;;52.0;570.0;18.11;0.504;2.66;5.5;3.44;2.9534;27.3;2.66;3.14;0.15;14.3;7.34;3.41;22.84;;0.235;;2.25;1.7;11.2;59.2;20.0;38.9;1.7;4.69;46.9;100.27;173.2;22.9;1.61;2.26;;;;;;0.022;;25.34;9.96;10.05;2.68;111.0;10.56;26.32;12.25;2.18;3.9;23.2;127.5;3.62;2.46;3.99;62.5;3.85;34.4;314.0;1.215;0.3944;
2019-09-06;0.19;3400.0;1.78;1.09;91.87;3.78;4.84;8.6;9.25;3.08;7.2;1.395;73.4;16.1;6.95;6.56;;52.0;600.0;18.44;0.502;2.66;5.4;3.44;2.8245;28.65;2.778;3.115;0.147;14.3;7.32;3.41;22.43;;0.24;;2.265;1.7;11.2;58.6;20.0;39.5;1.7;4.73;47.19;99.23;173.8;23.15;1.61;2.26;;;;;;0.0221;;25.26;9.94;10.25;2.64;111.0;10.86;26.02;12.3;2.18;3.9;23.7;127.0;3.62;2.46;3.94;62.8;3.96;33.9;300.0;1.225;0.3672;
2019-09-09;0.19;3400.0;1.792;1.09;93.73;3.7;4.84;8.6;9.25;3.08;7.2;1.36;72.3;16.1;6.95;6.5;;52.0;600.0;18.15;0.504;2.68;5.35;3.48;2.8939;28.74;2.73;3.12;0.157;14.3;7.22;3.41;22.24;;0.232;;2.27;1.7;11.2;58.0;20.0;38.75;1.64;4.7;47.68;98.63;171.2;23.45;1.61;2.22;;;;;;0.0206;;25.3;9.96;10.1;2.63;111.0;10.54;25.68;12.3;2.18;3.84;23.6;125.3;3.62;2.46;3.85;63.1;4.19;33.95;300.0;1.225;0.3717;
2019-09-10;0.19;3400.0;1.834;1.25;94.12;3.7;4.84;8.6;9.25;3.08;7.3;1.36;70.18;16.0;6.95;6.46;;52.0;600.0;18.4;0.499;2.7;5.35;3.46;2.9137;29.94;2.832;3.09;0.16;14.3;7.2;3.25;21.96;;0.236;;2.265;1.7;11.2;57.0;20.0;39.15;1.69;4.71;47.92;97.14;168.2;23.5;1.61;2.22;;;;;;0.0206;;24.96;9.96;10.0;2.56;111.0;10.36;25.82;12.2;2.54;3.86;23.7;123.8;3.62;2.46;3.85;62.1;4.26;33.65;298.0;1.23;0.3717;
2019-09-11;0.19;3400.0;1.73;1.23;93.63;3.62;4.84;8.6;9.25;2.22;7.2;1.395;71.64;16.0;6.95;6.46;;52.0;600.0;18.44;0.5;2.54;5.5;3.48;2.9137;30.63;2.891;3.085;0.151;14.3;7.2;3.24;21.77;;0.23;;2.195;1.7;11.2;57.0;20.0;39.0;1.68;4.7;47.68;97.03;165.4;23.55;1.61;2.22;;;;;;0.0207;;24.91;9.96;9.96;2.51;110.0;10.56;25.63;12.2;2.78;3.84;23.4;123.0;3.62;2.46;3.84;57.8;4.25;33.9;298.0;1.21;0.3717;
2019-09-12;0.19;3400.0;1.734;1.23;93.78;3.54;4.84;8.6;9.25;3.06;7.4;1.435;72.1;16.0;6.95;6.5;;52.0;600.0;19.07;0.5;2.54;5.35;3.44;2.8741;30.37;2.794;3.05;0.15;14.3;7.3;3.19;21.6;;0.23;;2.225;1.7;11.2;57.0;20.0;40.95;1.68;4.81;47.48;97.3;166.2;23.5;1.61;2.22;;;;;;0.0195;;25.07;10.0;9.92;2.3;111.0;10.74;25.38;12.15;2.78;3.84;22.9;123.3;3.62;2.46;3.84;59.3;4.25;34.6;306.0;1.185;0.3445;
2019-09-13;0.19;3400.0;1.772;1.23;92.21;3.54;4.84;8.6;9.25;3.06;7.2;1.415;72.64;16.0;6.95;6.42;;52.0;600.0;19.02;0.5;2.56;5.2;3.32;2.884;30.41;2.745;3.04;0.144;14.3;7.24;3.2;21.76;;0.229;;2.23;1.7;11.2;55.8;20.0;40.1;1.66;4.89;47.19;98.22;167.4;23.45;1.61;2.22;;;;;;0.0186;;25.08;9.98;9.9;2.28;111.0;10.98;26.02;12.15;2.78;3.92;22.1;124.9;3.62;2.46;3.85;60.0;4.45;34.35;300.0;1.165;0.3626;
2019-09-16;0.19;3400.0;1.742;1.23;93.83;3.84;4.84;8.6;9.0;3.06;7.5;1.395;72.8;16.0;6.95;5.18;;52.0;600.0;18.93;0.482;2.44;5.0;3.44;2.775;30.66;2.84;2.99;0.137;14.3;7.14;3.15;21.61;;0.222;;2.21;1.7;11.2;54.8;20.0;41.2;1.71;4.91;47.48;96.97;168.4;23.55;1.61;2.22;;;;;;0.0205;;24.95;9.98;10.0;2.24;111.5;10.96;26.41;12.15;2.78;4.02;21.2;123.7;3.62;2.46;3.83;57.5;4.52;34.35;298.0;1.24;0.3626;
2019-09-17;0.19;3400.0;1.774;1.23;94.02;3.8;4.84;8.6;9.0;3.06;7.4;1.4;69.3;16.0;4.66;4.82;;52.0;600.0;19.02;0.493;2.44;5.2;3.4;2.9534;30.72;2.847;3.025;0.144;14.3;7.1;3.3;21.85;;0.221;;2.2;1.7;11.2;55.2;20.0;41.2;1.7;4.95;47.43;96.15;190.0;23.8;1.61;2.22;;;;;;0.0194;;25.01;9.94;9.96;2.06;111.5;10.8;25.33;12.05;2.92;3.86;20.1;122.8;3.62;2.46;3.85;58.25;4.59;34.6;290.0;1.35;0.3581;
2019-09-18;0.19;3400.0;1.78;1.23;93.63;3.6;4.84;9.0;9.0;3.06;7.0;1.46;70.5;15.9;4.24;4.9;;52.0;600.0;18.73;0.514;2.44;5.35;3.4;2.8543;29.65;2.792;3.05;0.141;14.3;7.24;3.44;22.03;;0.226;;2.27;1.7;11.2;55.4;20.0;41.0;1.7;4.95;47.48;97.38;200.0;24.6;1.61;2.22;;;;;;0.0188;;24.98;9.96;10.05;2.11;109.0;11.18;25.56;12.3;2.92;3.92;19.45;123.0;3.94;2.46;3.85;60.1;4.44;34.6;288.0;1.22;0.3581;
2019-09-19;0.19;3400.0;1.752;1.23;94.32;3.6;4.84;9.0;9.0;3.06;7.4;1.5;69.08;15.9;4.66;4.92;;52.0;600.0;18.59;0.508;2.46;5.5;3.44;2.8642;29.88;2.694;3.03;0.137;14.3;7.3;3.45;22.39;;0.235;;2.23;1.7;11.2;57.6;20.0;41.5;1.7;4.8;47.68;97.86;193.6;24.8;1.61;2.22;;;;;;0.0182;;25.07;9.92;10.15;2.14;110.0;11.18;25.1;12.3;2.92;3.88;19.45;123.4;3.94;2.46;3.85;60.2;4.55;34.95;286.0;1.215;0.34;
2019-09-20;0.19;3400.0;1.84;1.23;94.61;3.54;4.84;9.0;9.0;3.06;7.5;1.535;68.02;15.9;4.24;4.92;;52.0;600.0;18.98;0.485;2.48;5.35;3.42;2.8543;30.06;2.633;3.0;0.134;14.3;7.18;3.71;22.64;;0.23;;2.24;1.7;11.2;58.6;20.0;42.35;1.74;4.91;48.11;97.9;201.0;25.4;1.61;2.22;;;;;;0.0178;;25.19;9.9;10.05;2.09;110.5;11.22;25.05;12.7;2.92;3.88;19.15;124.2;3.94;2.46;3.83;61.3;4.48;35.3;286.0;1.245;0.3354;
